,name,tags,state,_runtime,_step,_timestamp,_wandb,inference_time,taxonomy_mapping_based,training_time,group,system,scenario,base_scenario,database_name,sql_file_path,meta_file_path,groundtruth_mapping_path,m_attr_f1,m_attr_precision,m_attr_recall,m_cls_f1,m_cls_precision,m_cls_recall,m_rel_f1,m_rel_precision,m_rel_recall,n_attr_f1,n_attr_precision,n_attr_recall,n_cls_f1,n_cls_precision,n_cls_recall,n_rel_f1,n_rel_precision,n_rel_recall
10,young-leaf-682,d2r_2,finished,4.443692,2,1732615028.901088,{'runtime': 4},1.2537431716918943,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,process,boolean_relation,denormalized__boolean_relation__process,train_data/denormalized/boolean_relation/process/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/boolean_relation/process/mapping.json,0.15384615384615383,1.0,0.08333333333333333,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
11,earnest-dream-683,d2r_2,finished,1.589202,2,1732615033.523166,{'runtime': 1},0.4814231395721435,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,software,boolean_relation,denormalized__boolean_relation__software,train_data/denormalized/boolean_relation/software/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/boolean_relation/software/mapping.json,0.2857142857142857,1.0,0.16666666666666666,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
12,rural-puddle-684,d2r_2,finished,1.411285,2,1732615037.6304362,{'runtime': 1},0.4633042812347412,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,person,composite_attributes,denormalized__composite_attributes__person,train_data/denormalized/composite_attributes/person/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/composite_attributes/person/mapping.json,0.3333333333333333,0.5,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
13,rosy-darkness-685,d2r_2,finished,1.728806,2,1732615042.180812,{'runtime': 1},0.5676288604736328,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,library,multiple_concepts_same_table,denormalized__multiple_concepts_same_table__library,train_data/denormalized/multiple_concepts_same_table/library/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/multiple_concepts_same_table/library/mapping.json,0.9411764705882352,1.0,0.8888888888888888,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
14,cool-music-686,d2r_2,finished,1.6428319999999998,2,1732615046.3136158,{'runtime': 1},0.48452210426330566,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,person_organization,multiple_concepts_same_table,denormalized__multiple_concepts_same_table__person_organization,train_data/denormalized/multiple_concepts_same_table/person_organization/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/multiple_concepts_same_table/person_organization/mapping.json,0.8235294117647058,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,frosty-valley-687,d2r_2,finished,1.570253,2,1732615050.573206,{'runtime': 1},0.5052647590637207,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,process,relation_of_concepts_in_same_table,denormalized__relation_of_concepts_in_same_table__process,train_data/denormalized/relation_of_concepts_in_same_table/process/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/relation_of_concepts_in_same_table/process/mapping.json,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,glamorous-glitter-688,d2r_2,finished,1.997839,2,1732615055.313879,{'runtime': 1},0.5194439888000488,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,friendship,same_concept_in_same_table,denormalized__same_concept_in_same_table__friendship,train_data/denormalized/same_concept_in_same_table/friendship/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/same_concept_in_same_table/friendship/mapping.json,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,denim-night-689,d2r_2,finished,1.773884,2,1732615059.8322618,{'runtime': 1},0.5078446865081787,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,library,same_concept_multiple_tables,denormalized__same_concept_multiple_tables__library,train_data/denormalized/same_concept_multiple_tables/library/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/same_concept_multiple_tables/library/mapping.json,0.9411764705882352,1.0,0.8888888888888888,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
18,visionary-voice-690,d2r_2,finished,1.641714,2,1732615064.47447,{'runtime': 1},0.5173182487487793,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,d2rmapper,group_1,additional_attributes,nm_tables__additional_attributes__group_1,train_data/nm_tables/additional_attributes/group_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/additional_attributes/group_1/mapping.json,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,electric-water-691,d2r_2,finished,1.685858,2,1732615068.945199,{'runtime': 1},0.5703151226043701,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,university_1,composite_keys,nm_tables__composite_keys__university_1,train_data/nm_tables/composite_keys/university_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/composite_keys/university_1/mapping.json,0.2,1.0,0.1111111111111111,0.4,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.0,0.0,0.0
20,sandy-vortex-692,d2r_2,finished,1.837207,2,1732615073.799802,{'runtime': 1},0.5182609558105469,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,d2rmapper,course_requirement,general,nm_tables__general__course_requirement,train_data/nm_tables/general/course_requirement/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/course_requirement/mapping.json,0.5714285714285715,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
21,worthy-pond-693,d2r_2,finished,1.729612,2,1732615078.3328152,{'runtime': 1},0.6462531089782715,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,d2rmapper,customer_preference,general,nm_tables__general__customer_preference,train_data/nm_tables/general/customer_preference/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/customer_preference/mapping.json,0.5714285714285715,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
22,elated-donkey-694,d2r_2,finished,1.544926,2,1732615082.572383,{'runtime': 1},0.5166871547698975,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,d2rmapper,employee_skill,general,nm_tables__general__employee_skill,train_data/nm_tables/general/employee_skill/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/employee_skill/mapping.json,0.5714285714285715,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
23,clean-vortex-695,d2r_2,finished,1.5238580000000002,2,1732615086.8506382,{'runtime': 1},0.5069100856781006,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,d2rmapper,person_conference,general,nm_tables__general__person_conference,train_data/nm_tables/general/person_conference/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/person_conference/mapping.json,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
24,zany-surf-696,d2r_2,finished,1.58643,2,1732615091.2393868,{'runtime': 1},0.5194828510284424,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,d2rmapper,product_feature,general,nm_tables__general__product_feature,train_data/nm_tables/general/product_feature/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/product_feature/mapping.json,0.5714285714285715,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
25,fresh-forest-697,d2r_2,finished,1.946904,2,1732615095.958794,{'runtime': 1},0.5639259815216064,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,student_instructor_1,trinary_relation,nm_tables__trinary_relation__student_instructor_1,train_data/nm_tables/trinary_relation/student_instructor_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/trinary_relation/student_instructor_1/mapping.json,0.7142857142857143,1.0,0.5555555555555556,0.8571428571428571,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.6,0.75,0.0,0.0,0.0
26,true-snowflake-698,d2r_2,finished,1.58239,2,1732615100.378718,{'runtime': 1},0.5222721099853516,"{'f1': 0, 'precision': 0, 'recall': 0}",0,normalized,d2rmapper,person_address,strong_normalization,normalized__strong_normalization__person_address,train_data/normalized/strong_normalization/person_address/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/normalized/strong_normalization/person_address/mapping.json,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0
27,sweet-sound-699,d2r_2,finished,1.919401,2,1732615104.930191,{'runtime': 1},0.6613991260528564,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,d2rmapper,mapping,complete_redundancy,hierarchy__complete_redundancy__reviewer_1,train_data/hierarchy/complete_redundancy/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/complete_redundancy/reviewer_1/mapping.json,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
28,still-bee-700,d2r_2,finished,2.255305,2,1732615110.187107,{'runtime': 2},0.5359208583831787,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,d2rmapper,mapping,denormalized,hierarchy__denormalized__reviewer_1,train_data/hierarchy/denormalized/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/denormalized/reviewer_1/mapping.json,0.6666666666666666,1.0,0.5,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0
29,brisk-cloud-701,d2r_2,finished,1.6801430000000002,2,1732615114.5782,{'runtime': 1},0.5789229869842529,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,d2rmapper,mapping,normalized,hierarchy__normalized__reviewer_1,train_data/hierarchy/normalized/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/normalized/reviewer_1/mapping.json,0.25,0.3333333333333333,0.2,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
30,wandering-wind-702,d2r_2,finished,2.379373,2,1732615120.365896,{'runtime': 2},0.5438590049743652,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,d2rmapper,mapping,two_tables,hierarchy__two_tables__reviewer_1,train_data/hierarchy/two_tables/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/two_tables/reviewer_1/mapping.json,0.7272727272727273,1.0,0.5714285714285714,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,1.0,1.0,1.0
31,charmed-star-703,d2r_2,finished,15.186105,2,1732615138.236756,{'runtime': 15},0.9665369987487792,"{'f1': 0, 'precision': 0, 'recall': 0}",0,real_world,d2rmapper,original,rba,real_world__rba__original,./real-world/rba/create.sql,./real-world/rba/mappings/meta.json,./real-world/rba/mappings,0.5390625,0.9324324324324323,0.3791208791208791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,vague-yogurt-704,d2r_2,finished,21.529401,2,1732615166.4587572,{'runtime': 21},1.452232837677002,"{'f1': 0, 'precision': 0, 'recall': 0}",0,real_world,d2rmapper,original,mondial,real_world__mondial__original,./real-world/mondial/real_world__mondial__original.sql,./real-world/mondial/mappings/meta.json,./real-world/mondial/mappings,0.5149253731343284,0.8117647058823529,0.3770491803278688,0.4473684210526315,0.5483870967741935,0.37777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.43037974683544306,0.5151515151515151,0.3695652173913043,0.0,0.0,0.0
33,comfy-spaceship-705,d2r_2,finished,19.268685,2,1732615190.036406,{'runtime': 19},1.5476248264312744,"{'f1': 1, 'precision': 1, 'recall': 1}",0,real_world,d2rmapper,fk,mondial,real_world__mondial__fk,./real-world/mondial/real_world__mondial__fk.sql,./real-world/mondial/mappings/meta.json,./real-world/mondial/mappings,0.6055045871559632,0.7764705882352941,0.49624060150375937,0.4533333333333333,0.5483870967741935,0.3863636363636363,0.4235294117647059,0.33962264150943394,0.5625,0.0,0.0,0.0,0.4358974358974359,0.5151515151515151,0.37777777777777777,0.0,0.0,0.0
