,name,tags,state,_runtime,_step,_timestamp,_wandb,inference_time,taxonomy_mapping_based,training_time,group,system,scenario,base_scenario,database_name,sql_file_path,meta_file_path,groundtruth_mapping_path,m_attr_f1,m_attr_precision,m_attr_recall,m_cls_f1,m_cls_precision,m_cls_recall,m_rel_f1,m_rel_precision,m_rel_recall,n_attr_f1,n_attr_precision,n_attr_recall,n_cls_f1,n_cls_precision,n_cls_recall,n_rel_f1,n_rel_precision,n_rel_recall
10,zesty-armadillo-572,w3c,finished,2.02401,2,1732546889.389354,{'runtime': 2},0.5609221458435059,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,process,boolean_relation,denormalized__boolean_relation__process,train_data/denormalized/boolean_relation/process/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/boolean_relation/process/mapping.json,0.16666666666666669,1.0,0.09090909090909093,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
11,ethereal-river-573,w3c,finished,1.922828,2,1732546894.203371,{'runtime': 1},0.540701150894165,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,software,boolean_relation,denormalized__boolean_relation__software,train_data/denormalized/boolean_relation/software/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/boolean_relation/software/mapping.json,0.33333333333333337,1.0,0.2,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
12,fiery-field-574,w3c,finished,2.485709,2,1732546899.433026,{'runtime': 2},0.5475940704345703,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,person,composite_attributes,denormalized__composite_attributes__person,train_data/denormalized/composite_attributes/person/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/composite_attributes/person/mapping.json,0.4,0.5,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
13,blooming-gorge-575,w3c,finished,1.875077,2,1732546903.888502,{'runtime': 1},0.5282588005065918,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,library,multiple_concepts_same_table,denormalized__multiple_concepts_same_table__library,train_data/denormalized/multiple_concepts_same_table/library/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/multiple_concepts_same_table/library/mapping.json,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
14,flowing-bee-576,w3c,finished,2.836259,2,1732546909.0979872,{'runtime': 2},0.5793881416320801,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,person_organization,multiple_concepts_same_table,denormalized__multiple_concepts_same_table__person_organization,train_data/denormalized/multiple_concepts_same_table/person_organization/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/multiple_concepts_same_table/person_organization/mapping.json,0.8750000000000001,1.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,chocolate-star-577,w3c,finished,1.6911770000000002,2,1732546913.461073,{'runtime': 1},0.5469892024993896,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,process,relation_of_concepts_in_same_table,denormalized__relation_of_concepts_in_same_table__process,train_data/denormalized/relation_of_concepts_in_same_table/process/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/relation_of_concepts_in_same_table/process/mapping.json,0.7272727272727273,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,true-elevator-578,w3c,finished,1.716171,2,1732546917.7700632,{'runtime': 1},0.5448510646820068,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,friendship,same_concept_in_same_table,denormalized__same_concept_in_same_table__friendship,train_data/denormalized/same_concept_in_same_table/friendship/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/same_concept_in_same_table/friendship/mapping.json,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,lemon-leaf-579,w3c,finished,2.581428,2,1732546922.946516,{'runtime': 2},0.9409298896789552,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,library,same_concept_multiple_tables,denormalized__same_concept_multiple_tables__library,train_data/denormalized/same_concept_multiple_tables/library/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/same_concept_multiple_tables/library/mapping.json,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
18,desert-sound-580,w3c,finished,2.030456,2,1732546927.425457,{'runtime': 2},0.6732549667358398,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,d2rmapper,group_1,additional_attributes,nm_tables__additional_attributes__group_1,train_data/nm_tables/additional_attributes/group_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/additional_attributes/group_1/mapping.json,0.6,1.0,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,sleek-forest-581,w3c,finished,1.937767,2,1732546932.125921,{'runtime': 1},0.6989850997924805,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,university_1,composite_keys,nm_tables__composite_keys__university_1,train_data/nm_tables/composite_keys/university_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/composite_keys/university_1/mapping.json,0.16666666666666669,1.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.0,0.0,0.0
20,worldly-pine-582,w3c,finished,2.309773,2,1732546937.017621,{'runtime': 2},0.724358081817627,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,course_requirement,general,nm_tables__general__course_requirement,train_data/nm_tables/general/course_requirement/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/course_requirement/mapping.json,0.5,1.0,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.0,0.0,0.0
21,skilled-dragon-583,w3c,finished,3.507201,2,1732546943.412148,{'runtime': 3},0.893958330154419,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,customer_preference,general,nm_tables__general__customer_preference,train_data/nm_tables/general/customer_preference/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/customer_preference/mapping.json,0.5,1.0,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.0,0.0,0.0
22,confused-elevator-584,w3c,finished,4.04891,2,1732546950.2299452,{'runtime': 4},1.048871994018555,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,employee_skill,general,nm_tables__general__employee_skill,train_data/nm_tables/general/employee_skill/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/employee_skill/mapping.json,0.5,1.0,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.0,0.0,0.0
23,royal-silence-585,w3c,finished,2.729726,2,1732546955.62596,{'runtime': 2},0.7524552345275879,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,person_conference,general,nm_tables__general__person_conference,train_data/nm_tables/general/person_conference/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/person_conference/mapping.json,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5
24,glad-dawn-586,w3c,finished,2.457208,2,1732546962.43865,{'runtime': 2},0.8803949356079102,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,product_feature,general,nm_tables__general__product_feature,train_data/nm_tables/general/product_feature/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/product_feature/mapping.json,0.5,1.0,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.0,0.0,0.0
25,elated-music-587,w3c,finished,2.179896,2,1732546967.311935,{'runtime': 2},0.6177890300750732,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,student_instructor_1,trinary_relation,nm_tables__trinary_relation__student_instructor_1,train_data/nm_tables/trinary_relation/student_instructor_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/trinary_relation/student_instructor_1/mapping.json,0.625,1.0,0.4545454545454546,0.8571428571428571,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.6,0.75,0.0,0.0,0.0
26,zesty-fire-588,w3c,finished,1.861455,2,1732546971.695384,{'runtime': 1},0.6068820953369141,"{'f1': 0, 'precision': 0, 'recall': 0}",0,normalized,d2rmapper,person_address,strong_normalization,normalized__strong_normalization__person_address,train_data/normalized/strong_normalization/person_address/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/normalized/strong_normalization/person_address/mapping.json,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0
27,volcanic-night-589,w3c,finished,1.784639,2,1732546976.430209,{'runtime': 1},0.6598269939422607,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,d2rmapper,mapping,complete_redundancy,hierarchy__complete_redundancy__reviewer_1,train_data/hierarchy/complete_redundancy/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/complete_redundancy/reviewer_1/mapping.json,0.5454545454545454,1.0,0.375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
28,crisp-jazz-590,w3c,finished,1.981944,2,1732546980.9554272,{'runtime': 1},0.710564136505127,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,d2rmapper,mapping,denormalized,hierarchy__denormalized__reviewer_1,train_data/hierarchy/denormalized/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/denormalized/reviewer_1/mapping.json,0.7499999999999999,1.0,0.6,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0
29,glamorous-breeze-591,w3c,finished,1.834358,2,1732546985.3803048,{'runtime': 1},0.608583927154541,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,d2rmapper,mapping,normalized,hierarchy__normalized__reviewer_1,train_data/hierarchy/normalized/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/normalized/reviewer_1/mapping.json,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
30,helpful-vortex-592,w3c,finished,1.593834,2,1732546989.5141451,{'runtime': 1},0.5109260082244873,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,d2rmapper,mapping,two_tables,hierarchy__two_tables__reviewer_1,train_data/hierarchy/two_tables/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/two_tables/reviewer_1/mapping.json,0.8,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,1.0,1.0,1.0
31,deft-lake-593,w3c,finished,17.795219,2,1732547010.007023,{'runtime': 17},1.852855920791626,"{'f1': 0, 'precision': 0, 'recall': 0}",0,real_world,d2rmapper,original,rba,real_world__rba__original,./real-world/rba/create.sql,./real-world/rba/mappings/meta.json,./real-world/rba/mappings,0.5390625,0.9324324324324323,0.3791208791208791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,iconic-firebrand-594,w3c,finished,19.88098,2,1732547037.388202,{'runtime': 19},1.9616899490356443,"{'f1': 0, 'precision': 0, 'recall': 0}",0,real_world,d2rmapper,original,mondial,real_world__mondial__original,./real-world/mondial/real_world__mondial__original.sql,./real-world/mondial/mappings/meta.json,./real-world/mondial/mappings,0.5168539325842697,0.8117647058823529,0.3791208791208791,0.0,0.0,0.0,0.0,0.0,0.0,0.022140221402214024,0.033707865168539325,0.016483516483516484,0.43037974683544306,0.5151515151515151,0.3695652173913043,0.0,0.0,0.0
33,mild-feather-595,w3c,finished,19.839789,2,1732547061.753304,{'runtime': 19},1.46645188331604,"{'f1': 0, 'precision': 0, 'recall': 0}",0,real_world,d2rmapper,fk,mondial,real_world__mondial__fk,./real-world/mondial/real_world__mondial__fk.sql,./real-world/mondial/mappings/meta.json,./real-world/mondial/mappings,0.5168539325842697,0.8117647058823529,0.3791208791208791,0.0,0.0,0.0,0.3953488372093024,0.32075471698113206,0.5151515151515151,0.022140221402214024,0.033707865168539325,0.016483516483516484,0.43037974683544306,0.5151515151515151,0.3695652173913043,0.101010101010101,0.07575757575757576,0.15151515151515152
